URLLength,DomainLength,IsDomainIP,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,HasSuspiciousWord,NoOfSuspiciousWords,HasBrandName,NoOfHyphens,NoOfDots,PathLength,HasLoginKeyword,HasVerifyKeyword,HasAccountKeyword,label
35,27,0,3,1,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,0,0.1428571428571428,1,0,0,0,0,2,0,0,0,0,1
27,20,0,2,2,0,0,0.0,14,0.5185185185185185,7,0.2592592592592592,0,0,0,0,0.2222222222222222,0,0,0,0,0,3,0,0,0,0,0
22,14,0,2,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
21,13,0,2,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
34,26,0,2,2,0,0,0.0,27,0.7941176470588235,0,0.0,0,0,0,0,0.2058823529411764,0,0,0,0,0,3,1,0,0,0,0
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,0,0.1515151515151515,1,0,0,0,0,2,0,0,0,0,1
32,24,0,2,2,0,0,0.0,26,0.8125,0,0.0,0,0,0,0,0.1875,1,0,0,0,0,3,0,0,0,0,1
35,28,0,3,1,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,0,0.1428571428571428,0,0,0,0,0,2,0,0,0,0,0
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,2,0,0,0,0,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
32,24,0,2,2,0,0,0.0,26,0.8125,0,0.0,0,0,0,0,0.1875,1,0,0,0,0,3,0,0,0,0,1
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,0,0.15625,1,0,0,0,0,2,0,0,0,0,1
55,37,0,3,3,0,0,0.0,44,0.8,0,0.0,0,0,0,0,0.2,1,1,1,0,2,4,10,1,0,0,0
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,0,0.1515151515151515,1,0,0,0,0,2,0,0,0,0,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
178,15,0,3,1,0,0,0.0,141,0.7921348314606742,16,0.0898876404494382,4,1,3,0,0.1179775280898876,1,0,0,1,1,3,108,0,0,0,0
256,30,0,2,1,0,0,0.0,123,0.48046875,121,0.47265625,2,1,1,0,0.046875,1,0,0,0,0,3,33,0,0,0,0
31,22,0,3,1,0,0,0.0,23,0.7419354838709677,1,0.032258064516129,0,0,0,0,0.2258064516129032,1,0,0,0,1,2,1,0,0,0,0
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
45,36,0,3,1,0,0,0.0,36,0.8,3,0.0666666666666666,0,0,0,0,0.1333333333333333,1,0,0,0,0,2,1,0,0,0,0
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
28,20,0,3,1,0,0,0.0,20,0.7142857142857143,3,0.1071428571428571,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
21,13,0,2,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
43,36,0,3,2,0,0,0.0,37,0.8604651162790697,0,0.0,0,0,0,0,0.1395348837209302,0,0,0,1,0,3,0,0,0,0,0
21,13,0,3,1,0,0,0.0,14,0.6666666666666666,2,0.0952380952380952,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,2,0,0,0,0,1
60,43,0,3,1,0,0,0.0,29,0.4833333333333333,23,0.3833333333333333,0,0,0,0,0.1333333333333333,1,0,0,0,1,3,9,0,0,0,0
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
35,26,0,3,1,0,0,0.0,27,0.7714285714285715,2,0.0571428571428571,0,0,0,0,0.1714285714285714,1,0,0,0,0,2,1,0,0,0,0
31,23,0,3,1,0,0,0.0,22,0.7096774193548387,4,0.1290322580645161,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
34,27,0,4,1,0,0,0.0,28,0.8235294117647058,0,0.0,0,0,0,0,0.1764705882352941,0,0,0,0,1,2,0,0,0,0,0
27,20,0,2,2,0,0,0.0,14,0.5185185185185185,7,0.2592592592592592,0,0,0,0,0.2222222222222222,0,0,0,0,0,3,0,0,0,0,0
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
88,7,0,2,0,0,0,0.0,78,0.8863636363636364,2,0.0227272727272727,0,0,0,0,0.0909090909090909,1,0,0,0,0,2,73,0,0,0,0
50,36,0,3,3,0,0,0.0,39,0.78,0,0.0,0,0,0,0,0.22,0,0,0,0,2,5,7,0,0,0,0
25,16,0,7,0,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,0,0,0,0,0,1,2,0,0,0,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
25,16,0,3,1,0,0,0.0,19,0.76,0,0.0,0,0,0,0,0.24,1,0,0,0,0,2,1,0,0,0,0
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,0,0,0,0,1
24,17,0,2,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,0,0,0,0,0,2,0,0,0,0,0
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
19,11,0,3,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,0,0.2631578947368421,1,0,0,0,0,2,0,0,0,0,1
23,15,0,2,2,0,0,0.0,17,0.7391304347826086,0,0.0,0,0,0,0,0.2608695652173913,1,0,0,0,0,3,0,0,0,0,1
44,35,0,3,1,0,0,0.0,35,0.7954545454545454,0,0.0,0,0,0,0,0.2045454545454545,1,0,0,0,3,2,1,0,0,0,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
27,18,0,3,1,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,0,0.2222222222222222,1,0,0,0,0,2,1,0,0,0,0
30,22,0,3,1,0,0,0.0,24,0.8,0,0.0,0,0,0,0,0.2,0,0,0,0,0,2,1,0,0,0,0
24,17,0,4,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,0,0,0,0,0,2,0,0,0,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
19,11,0,3,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,0,0.2631578947368421,1,0,0,0,0,2,0,0,0,0,1
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
39,30,0,3,1,0,0,0.0,32,0.8205128205128205,0,0.0,0,0,0,0,0.1794871794871795,1,0,0,0,1,2,1,0,0,0,0
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,0,0.1515151515151515,1,0,0,0,0,2,0,0,0,0,1
85,76,0,3,2,0,0,0.0,67,0.788235294117647,10,0.1176470588235294,0,0,0,0,0.0941176470588235,1,0,0,0,1,3,1,0,0,0,0
24,15,0,3,0,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,1,1,0,0,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
44,35,0,3,1,0,0,0.0,36,0.8181818181818182,2,0.0454545454545454,0,0,0,0,0.1363636363636363,1,0,0,0,0,2,1,0,0,0,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
22,15,0,2,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,0,0,0,0,0,2,0,0,0,0,0
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,0,0,0,0,1
38,18,0,3,0,0,0,0.0,31,0.8157894736842105,0,0.0,0,0,0,0,0.1842105263157894,0,0,0,0,0,2,13,0,0,0,0
21,14,0,3,1,0,0,0.0,14,0.6666666666666666,2,0.0952380952380952,0,0,0,0,0.238095238095238,0,0,0,0,0,2,0,0,0,0,0
111,15,0,3,1,0,0,0.0,92,0.8288288288288288,6,0.054054054054054,1,1,0,0,0.1171171171171171,1,0,0,1,0,2,76,0,0,0,0
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,0,0.15625,1,0,0,0,0,2,0,0,0,0,1
24,16,0,2,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
24,16,0,2,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
111,19,0,3,1,0,0,0.0,92,0.8288288288288288,9,0.081081081081081,0,0,0,0,0.09009009009009,1,0,0,0,0,3,84,0,0,0,0
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,0,0,0,0,1
96,7,0,2,0,0,0,0.0,73,0.7604166666666666,15,0.15625,0,0,0,0,0.0833333333333333,1,1,1,0,0,2,81,0,0,0,0
48,39,0,2,2,0,0,0.0,41,0.8541666666666666,0,0.0,0,0,0,0,0.1458333333333333,1,0,0,0,0,3,1,0,0,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
37,28,0,3,1,0,0,0.0,28,0.7567567567567568,3,0.081081081081081,0,0,0,0,0.1621621621621621,1,0,0,0,0,2,1,0,0,0,0
27,20,0,7,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,0,0,0,0,0,2,0,0,0,0,0
22,14,0,4,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
83,23,0,3,1,0,0,0.0,29,0.3493975903614458,40,0.4819277108433735,1,1,0,0,0.1686746987951807,1,0,0,0,0,2,41,0,0,0,0
22,14,0,2,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,0,0.1515151515151515,1,0,0,0,0,2,0,0,0,0,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
31,24,0,3,1,0,0,0.0,25,0.8064516129032258,0,0.0,0,0,0,0,0.1935483870967742,0,0,0,0,1,2,0,0,0,0,0
76,39,0,2,2,0,0,0.0,64,0.8421052631578947,0,0.0,0,0,0,0,0.1578947368421052,1,1,1,0,1,4,29,1,0,0,0
21,13,0,2,1,0,0,0.0,12,0.5714285714285714,4,0.1904761904761904,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
39,32,0,3,1,0,0,0.0,33,0.8461538461538461,0,0.0,0,0,0,0,0.1538461538461538,0,0,0,0,1,2,0,0,0,0,0
36,27,0,3,1,0,0,0.0,30,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,1,0,0,0,0
75,28,0,3,1,0,0,0.0,60,0.8,8,0.1066666666666666,0,0,0,0,0.0933333333333333,0,0,0,0,0,2,40,0,0,0,0
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
47,38,0,3,1,0,0,0.0,27,0.574468085106383,11,0.2340425531914893,0,0,0,0,0.1914893617021276,1,0,0,0,3,2,1,0,0,0,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
59,25,0,3,1,0,0,0.0,49,0.8305084745762712,0,0.0,1,1,0,0,0.1694915254237288,1,1,1,0,0,3,10,1,0,0,0
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
20,13,0,2,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,0,0,0,0,0,2,0,0,0,0,0
70,20,0,2,2,0,0,0.0,57,0.8142857142857143,6,0.0857142857142857,0,0,0,0,0.1,0,0,0,0,0,3,43,0,0,0,0
24,16,0,3,1,0,0,0.0,17,0.7083333333333334,2,0.0833333333333333,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
29,21,0,3,0,0,0,0.0,23,0.7931034482758621,0,0.0,0,0,0,0,0.2068965517241379,0,0,0,0,1,1,1,0,0,0,0
36,28,0,3,1,0,0,0.0,31,0.8611111111111112,0,0.0,0,0,0,0,0.1388888888888889,1,0,0,0,0,2,0,0,0,0,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
30,22,0,2,2,0,0,0.0,24,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,3,0,0,0,0,1
46,15,0,3,0,0,0,0.0,38,0.8260869565217391,0,0.0,0,0,0,0,0.1739130434782608,1,0,0,0,0,2,23,0,0,0,0
36,29,0,3,2,0,0,0.0,30,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,0,0,0,0,0,3,0,0,0,0,0
25,17,0,2,2,0,0,0.0,19,0.76,0,0.0,0,0,0,0,0.24,1,0,0,0,0,3,0,0,0,0,1
75,28,0,3,1,0,0,0.0,66,0.88,2,0.0266666666666666,0,0,0,0,0.0933333333333333,0,0,0,0,0,2,40,0,0,0,0
43,10,0,3,0,0,0,0.0,33,0.7674418604651163,1,0.0232558139534883,1,1,0,1,0.2093023255813953,1,0,0,0,0,1,21,0,0,0,0
30,22,0,2,1,0,0,0.0,24,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,1,2,0,0,0,0,1
30,22,0,3,1,0,0,0.0,24,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,1,2,0,0,0,0,1
21,13,0,3,0,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,0,0,0,0,0,1,1,0,0,0,0
49,40,0,3,1,0,0,0.0,29,0.5918367346938775,12,0.2448979591836734,0,0,0,0,0.1632653061224489,1,0,0,0,2,2,1,0,0,0,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
22,14,0,2,2,0,0,0.0,16,0.7272727272727273,0,0.0,0,0,0,0,0.2727272727272727,1,0,0,0,0,3,0,0,0,0,1
35,27,0,3,1,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,0,0.1428571428571428,1,0,0,0,0,2,0,0,0,0,1
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,0,0.1470588235294117,1,0,0,0,0,2,0,0,0,0,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
25,18,0,3,0,0,0,0.0,21,0.84,0,0.0,0,0,0,0,0.16,0,1,1,0,0,1,0,0,0,0,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,1,0,2,0,0,0,0,1
82,37,0,3,2,0,0,0.0,44,0.5365853658536586,25,0.3048780487804878,0,0,0,0,0.1585365853658536,1,0,0,0,6,3,37,0,0,0,0
20,12,0,2,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,2,0,0,0,0,1
26,18,0,3,1,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,0,0.2307692307692307,1,0,0,0,1,2,0,0,0,0,1
33,25,0,2,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,0,0.1515151515151515,1,0,0,0,0,2,0,0,0,0,1
31,23,0,3,1,0,0,0.0,25,0.8064516129032258,0,0.0,0,0,0,0,0.1935483870967742,1,0,0,0,1,2,0,0,0,0,1
23,16,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,0,0,0,0,0,2,0,0,0,0,0
26,18,0,2,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
37,29,0,3,1,0,0,0.0,32,0.8648648648648649,0,0.0,0,0,0,0,0.1351351351351351,1,0,0,0,0,2,0,0,0,0,1
23,16,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,0,0,0,0,0,2,0,0,0,0,0
37,29,0,3,1,0,0,0.0,32,0.8648648648648649,0,0.0,0,0,0,0,0.1351351351351351,1,0,0,0,0,2,0,0,0,0,1
210,10,0,3,0,0,0,0.0,172,0.819047619047619,17,0.0809523809523809,1,1,0,0,0.1,1,1,2,0,1,3,58,1,0,1,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
92,76,0,3,2,0,0,0.0,71,0.7717391304347826,12,0.1304347826086956,0,0,0,0,0.0978260869565217,1,0,0,0,1,4,8,0,0,0,0
25,17,0,2,2,0,0,0.0,19,0.76,0,0.0,0,0,0,0,0.24,1,0,0,0,0,3,0,0,0,0,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,0,0.1515151515151515,1,0,0,0,0,2,0,0,0,0,1
64,35,0,2,1,0,0,0.0,55,0.859375,0,0.0,0,0,0,0,0.140625,1,0,0,0,1,3,21,0,0,0,0
33,25,0,3,1,0,0,0.0,27,0.8181818181818182,0,0.0,0,0,0,0,0.1818181818181818,1,0,0,0,1,2,0,0,0,0,1
31,23,0,3,1,0,0,0.0,25,0.8064516129032258,0,0.0,0,0,0,0,0.1935483870967742,1,0,0,0,1,2,0,0,0,0,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,2,0,0,0,0,1
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,0,0.1470588235294117,1,0,0,0,0,2,0,0,0,0,1
18,10,0,2,1,0,0,0.0,13,0.7222222222222222,0,0.0,0,0,0,0,0.2777777777777778,1,0,0,0,0,2,0,0,0,0,1
24,17,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,0,0,0,0,0,2,0,0,0,0,0
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
24,16,0,5,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
71,43,0,3,1,0,0,0.0,47,0.6619718309859155,16,0.2253521126760563,0,0,0,0,0.1126760563380281,1,1,1,0,1,3,20,0,0,0,0
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,0,0.1470588235294117,1,0,0,0,0,2,0,0,0,0,1
26,18,0,3,1,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,0,0.2307692307692307,1,0,0,0,1,2,0,0,0,0,1
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,0,0.15625,1,0,0,0,0,2,0,0,0,0,1
23,16,0,5,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,0,0,0,0,0,2,0,0,0,0,0
30,23,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,0,1,1,0,0,2,0,0,0,0,0
36,28,0,3,1,0,0,0.0,31,0.8611111111111112,0,0.0,0,0,0,0,0.1388888888888889,1,0,0,0,0,2,0,0,0,0,1
19,11,0,2,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,0,0.2631578947368421,1,0,0,0,0,2,0,0,0,0,1
44,36,0,3,3,0,0,0.0,34,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,0,0,0,0,2,4,1,0,0,0,0
26,18,0,2,2,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,0,0.2307692307692307,1,0,0,0,0,3,0,0,0,0,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
35,11,0,3,0,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,0,0.1428571428571428,1,0,0,0,0,1,16,0,0,0,0
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
41,25,0,3,1,0,0,0.0,32,0.7804878048780488,2,0.048780487804878,0,0,0,0,0.1707317073170731,1,0,0,0,1,2,8,0,0,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,0,0,0,0,1
22,14,0,2,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
67,34,0,2,3,0,0,0.0,42,0.6268656716417911,12,0.1791044776119403,1,1,0,0,0.1940298507462686,0,0,0,0,0,4,13,0,0,0,0
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,0,0,0,0,1
28,21,0,2,2,0,0,0.0,22,0.7857142857142857,0,0.0,0,0,0,0,0.2142857142857142,0,0,0,0,0,3,0,0,0,0,0
39,31,0,3,1,0,0,0.0,34,0.8717948717948718,0,0.0,0,0,0,0,0.1282051282051282,1,0,0,0,0,2,0,0,0,0,1
35,27,0,3,1,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,0,0.1428571428571428,1,0,0,0,0,2,0,0,0,0,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
20,12,0,2,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,2,0,0,0,0,1
26,18,0,3,1,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,0,0.2307692307692307,1,0,0,0,1,2,0,0,0,0,1
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,0,0.15625,1,1,1,0,0,2,0,0,0,0,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
46,37,0,3,1,0,0,0.0,37,0.8043478260869565,1,0.0217391304347826,0,0,0,0,0.1739130434782608,1,0,0,0,2,2,1,0,0,0,0
122,24,0,2,1,0,0,0.0,71,0.5819672131147541,39,0.319672131147541,0,1,0,0,0.0983606557377049,1,0,0,0,1,3,57,0,0,0,0
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
24,16,0,3,1,0,0,0.0,18,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,1,2,0,0,0,0,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
18,10,0,2,1,0,0,0.0,13,0.7222222222222222,0,0.0,0,0,0,0,0.2777777777777778,1,0,0,0,0,2,0,0,0,0,1
44,35,0,3,1,0,0,0.0,34,0.7727272727272727,1,0.0227272727272727,0,0,0,0,0.2045454545454545,1,0,0,0,3,2,1,0,0,0,0
