URLLength,DomainLength,IsDomainIP,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,label
29,18,0,4,1,0,0,0.0,21,0.7241379310344828,0,0.0,0,0,0,8,0.27586206896551724,1,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
29,22,0,3,2,0,0,0.0,22,0.7586206896551724,1,0.034482758620689655,0,0,0,6,0.20689655172413793,0,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
71,23,0,3,0,0,0,0.0,59,0.8309859154929577,6,0.08450704225352113,0,0,0,6,0.08450704225352113,1,0
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,5,0.14705882352941177,1,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
59,52,0,3,2,0,0,0.0,48,0.8135593220338984,0,0.0,0,0,0,11,0.1864406779661017,0,0
31,24,0,2,3,0,0,0.0,24,0.7741935483870968,0,0.0,0,0,0,7,0.22580645161290322,0,0
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,1,1
27,19,0,2,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
24,17,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,0,0
24,16,0,5,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
41,34,0,2,2,0,0,0.0,35,0.8536585365853658,0,0.0,0,0,0,6,0.14634146341463414,0,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
25,17,0,3,1,0,0,0.0,19,0.76,0,0.0,0,0,0,6,0.24,1,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
23,16,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,0,0
38,30,0,3,1,0,0,0.0,33,0.868421052631579,0,0.0,0,0,0,5,0.13157894736842105,1,1
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,5,0.15151515151515152,1,1
27,18,0,3,1,0,0,0.0,16,0.5925925925925926,4,0.14814814814814814,0,0,0,7,0.25925925925925924,1,0
22,14,0,2,2,0,0,0.0,16,0.7272727272727273,0,0.0,0,0,0,6,0.2727272727272727,1,1
59,25,0,3,1,0,0,0.0,32,0.5423728813559322,18,0.3050847457627119,0,0,0,9,0.15254237288135594,0,0
33,25,0,2,2,0,0,0.0,27,0.8181818181818182,0,0.0,0,0,0,6,0.18181818181818182,1,1
33,25,0,2,1,0,0,0.0,26,0.7878787878787878,0,0.0,0,0,0,7,0.21212121212121213,1,1
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,5,0.15625,1,1
25,17,0,2,2,0,0,0.0,19,0.76,0,0.0,0,0,0,6,0.24,1,1
33,25,0,2,2,0,0,0.0,27,0.8181818181818182,0,0.0,0,0,0,6,0.18181818181818182,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
29,22,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,0,0
28,20,0,2,2,0,0,0.0,22,0.7857142857142857,0,0.0,0,0,0,6,0.21428571428571427,1,1
33,26,0,3,2,0,0,0.0,26,0.7878787878787878,1,0.030303030303030304,0,0,0,6,0.18181818181818182,0,0
119,44,0,3,2,0,0,0.0,86,0.7226890756302521,16,0.13445378151260504,0,0,0,17,0.14285714285714285,1,0
30,22,0,2,2,0,0,0.0,24,0.8,0,0.0,0,0,0,6,0.2,1,1
21,13,0,2,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
21,10,0,2,0,0,0,0.0,13,0.6190476190476191,0,0.0,0,0,0,8,0.38095238095238093,1,0
31,24,0,2,3,0,0,0.0,24,0.7741935483870968,0,0.0,0,0,0,7,0.22580645161290322,0,0
16,9,0,2,1,0,0,0.0,11,0.6875,0,0.0,0,0,0,5,0.3125,0,0
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
26,17,0,3,0,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,6,0.23076923076923078,1,0
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,5,0.15151515151515152,1,1
25,18,0,6,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,0,0
88,19,0,2,1,0,0,0.0,56,0.6363636363636364,19,0.2159090909090909,0,0,0,13,0.14772727272727273,1,0
19,11,0,2,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,5,0.2631578947368421,1,1
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,1,1
26,18,0,2,1,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,6,0.23076923076923078,1,1
31,23,0,3,1,0,0,0.0,25,0.8064516129032258,1,0.03225806451612903,0,0,0,5,0.16129032258064516,1,1
38,30,0,3,1,0,0,0.0,33,0.868421052631579,0,0.0,0,0,0,5,0.13157894736842105,1,1
20,12,0,2,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,1,1
35,13,0,3,0,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,5,0.14285714285714285,0,0
21,14,0,3,1,0,0,0.0,10,0.47619047619047616,6,0.2857142857142857,0,0,0,5,0.23809523809523808,0,0
29,22,0,3,2,0,0,0.0,18,0.6206896551724138,5,0.1724137931034483,0,0,0,6,0.20689655172413793,0,0
25,17,0,2,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,1,1
41,32,0,3,1,0,0,0.0,28,0.6829268292682927,4,0.0975609756097561,0,0,0,9,0.21951219512195122,1,0
34,25,0,4,1,0,0,0.0,21,0.6176470588235294,6,0.17647058823529413,0,0,0,7,0.20588235294117646,1,0
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
36,20,0,3,1,0,0,0.0,28,0.7777777777777778,1,0.027777777777777776,0,0,0,7,0.19444444444444445,1,0
49,40,0,3,1,0,0,0.0,37,0.7551020408163265,3,0.061224489795918366,0,0,0,9,0.1836734693877551,1,0
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,5,0.14705882352941177,1,1
30,4,0,2,0,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,0
28,21,0,6,1,0,0,0.0,22,0.7857142857142857,0,0.0,0,0,0,6,0.21428571428571427,0,0
22,14,0,2,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
25,17,0,2,3,0,0,0.0,16,0.64,2,0.08,0,0,0,7,0.28,1,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
28,21,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,0,0
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
31,23,0,2,3,0,0,0.0,24,0.7741935483870968,0,0.0,0,0,0,7,0.22580645161290322,1,1
39,31,0,3,1,0,0,0.0,34,0.8717948717948718,0,0.0,0,0,0,5,0.1282051282051282,1,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,1,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
41,32,0,3,1,0,0,0.0,28,0.6829268292682927,5,0.12195121951219512,0,0,0,8,0.1951219512195122,1,0
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,1,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,0
34,25,0,3,1,0,0,0.0,28,0.8235294117647058,0,0.0,0,0,0,6,0.17647058823529413,1,0
47,39,0,3,3,0,0,0.0,32,0.6808510638297872,5,0.10638297872340426,0,0,0,10,0.2127659574468085,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
32,25,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,5,0.15625,0,0
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
38,30,0,3,1,0,0,0.0,33,0.868421052631579,0,0.0,0,0,0,5,0.13157894736842105,1,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
19,11,0,2,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,5,0.2631578947368421,1,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
28,21,0,4,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,0,0
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
25,17,0,2,2,0,0,0.0,19,0.76,0,0.0,0,0,0,6,0.24,1,1
20,13,0,3,0,0,0,0.0,15,0.75,1,0.05,0,0,0,4,0.2,0,0
26,18,0,3,1,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,6,0.23076923076923078,1,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
36,28,0,2,1,0,0,0.0,30,0.8333333333333334,0,0.0,0,0,0,6,0.16666666666666666,1,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
82,74,0,4,2,0,0,0.0,68,0.8292682926829268,7,0.08536585365853659,0,0,0,7,0.08536585365853659,0,0
78,17,0,3,0,0,0,0.0,69,0.8846153846153846,0,0.0,1,1,1,9,0.11538461538461539,0,0
25,17,0,2,2,0,0,0.0,19,0.76,0,0.0,0,0,0,6,0.24,1,1
29,21,0,2,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
37,29,0,3,1,0,0,0.0,32,0.8648648648648649,0,0.0,0,0,0,5,0.13513513513513514,1,1
103,44,0,3,2,0,0,0.0,74,0.7184466019417476,14,0.13592233009708737,0,0,0,15,0.14563106796116504,1,0
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
28,21,0,2,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,0,0
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,5,0.14705882352941177,1,1
31,22,0,4,1,0,0,0.0,25,0.8064516129032258,0,0.0,0,0,0,6,0.1935483870967742,1,0
27,19,0,2,2,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,6,0.2222222222222222,1,1
20,13,0,2,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,0,0
31,23,0,2,1,0,0,0.0,25,0.8064516129032258,0,0.0,0,0,0,6,0.1935483870967742,1,1
18,10,0,2,1,0,0,0.0,13,0.7222222222222222,0,0.0,0,0,0,5,0.2777777777777778,1,1
125,11,0,3,0,0,0,0.0,73,0.584,27,0.216,0,0,0,25,0.2,0,0
34,26,0,2,2,0,0,0.0,28,0.8235294117647058,0,0.0,0,0,0,6,0.17647058823529413,1,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
23,16,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,0,0
34,26,0,2,2,0,0,0.0,27,0.7941176470588235,0,0.0,0,0,0,7,0.20588235294117646,1,1
25,18,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,0,0
22,15,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,0,0
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
30,22,0,3,0,0,0,0.0,24,0.8,0,0.0,0,0,0,6,0.2,0,0
29,21,0,2,3,0,0,0.0,20,0.6896551724137931,2,0.06896551724137931,0,0,0,7,0.2413793103448276,1,1
42,33,0,3,1,0,0,0.0,30,0.7142857142857143,6,0.14285714285714285,0,0,0,6,0.14285714285714285,1,0
38,30,0,4,4,0,0,0.0,29,0.7631578947368421,0,0.0,0,0,0,9,0.23684210526315788,0,0
27,20,0,3,1,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,6,0.2222222222222222,0,0
83,74,0,4,2,0,0,0.0,69,0.8313253012048193,7,0.08433734939759036,0,0,0,7,0.08433734939759036,1,0
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
24,16,0,2,2,0,0,0.0,18,0.75,0,0.0,0,0,0,6,0.25,1,1
24,8,0,3,0,0,0,0.0,15,0.625,4,0.16666666666666666,0,0,0,5,0.20833333333333334,1,0
31,23,0,2,2,0,0,0.0,25,0.8064516129032258,0,0.0,0,0,0,6,0.1935483870967742,1,1
25,17,0,2,2,0,0,0.0,19,0.76,0,0.0,0,0,0,6,0.24,1,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
28,20,0,2,2,0,0,0.0,22,0.7857142857142857,0,0.0,0,0,0,6,0.21428571428571427,1,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
36,27,0,3,1,0,0,0.0,29,0.8055555555555556,0,0.0,0,0,0,7,0.19444444444444445,1,0
47,38,0,2,1,0,0,0.0,40,0.851063829787234,0,0.0,0,0,0,7,0.14893617021276595,1,0
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,5,0.15151515151515152,1,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,5,0.15151515151515152,1,1
54,45,0,3,1,0,0,0.0,44,0.8148148148148148,1,0.018518518518518517,0,0,0,9,0.16666666666666666,1,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
22,14,0,2,2,0,0,0.0,16,0.7272727272727273,0,0.0,0,0,0,6,0.2727272727272727,1,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
24,16,0,3,2,0,0,0.0,17,0.7083333333333334,1,0.041666666666666664,0,0,0,6,0.25,1,1
27,19,0,2,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
36,29,0,3,0,0,0,0.0,32,0.8888888888888888,0,0.0,0,0,0,4,0.1111111111111111,0,0
191,13,1,2,0,0,0,0.0,109,0.5706806282722513,41,0.21465968586387435,5,3,4,41,0.21465968586387435,0,0
85,15,0,3,1,0,0,0.0,66,0.7764705882352941,9,0.10588235294117647,0,0,0,10,0.11764705882352941,1,0
31,23,0,2,2,0,0,0.0,25,0.8064516129032258,0,0.0,0,0,0,6,0.1935483870967742,1,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
45,37,0,3,1,0,0,0.0,38,0.8444444444444444,0,0.0,0,0,0,7,0.15555555555555556,1,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
28,20,0,2,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
22,14,0,2,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
97,19,0,3,0,0,0,0.0,80,0.8247422680412371,5,0.05154639175257732,3,1,1,12,0.12371134020618557,1,0
25,18,0,4,2,0,0,0.0,19,0.76,0,0.0,0,0,0,6,0.24,0,0
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
108,11,0,3,0,0,0,0.0,71,0.6574074074074074,21,0.19444444444444445,0,0,0,16,0.14814814814814814,1,0
31,24,0,3,2,0,0,0.0,25,0.8064516129032258,0,0.0,0,0,0,6,0.1935483870967742,0,0
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
31,24,0,3,2,0,0,0.0,24,0.7741935483870968,0,0.0,0,0,0,7,0.22580645161290322,0,0
29,22,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,0,0
35,27,0,3,1,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,5,0.14285714285714285,1,1
24,15,0,3,1,0,0,0.0,16,0.6666666666666666,1,0.041666666666666664,0,0,0,7,0.2916666666666667,1,0
38,31,0,3,1,0,0,0.0,33,0.868421052631579,0,0.0,0,0,0,5,0.13157894736842105,0,0
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
38,23,0,3,1,0,0,0.0,29,0.7631578947368421,2,0.05263157894736842,0,0,0,7,0.18421052631578946,1,0
35,27,0,2,2,0,0,0.0,29,0.8285714285714286,0,0.0,0,0,0,6,0.17142857142857143,1,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
28,20,0,2,3,0,0,0.0,21,0.75,0,0.0,0,0,0,7,0.25,1,1
35,26,0,3,1,0,0,0.0,29,0.8285714285714286,0,0.0,0,0,0,6,0.17142857142857143,1,0
23,15,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
51,34,0,2,2,0,0,0.0,41,0.803921568627451,0,0.0,0,0,0,10,0.19607843137254902,1,0
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
29,22,0,3,1,0,0,0.0,22,0.7586206896551724,2,0.06896551724137931,0,0,0,5,0.1724137931034483,0,0
21,13,0,2,2,0,0,0.0,15,0.7142857142857143,0,0.0,0,0,0,6,0.2857142857142857,1,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
41,34,0,3,1,0,0,0.0,34,0.8292682926829268,0,0.0,0,0,0,7,0.17073170731707318,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
35,26,0,3,1,0,0,0.0,23,0.6571428571428571,5,0.14285714285714285,0,0,0,7,0.2,1,0
35,28,0,3,0,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,5,0.14285714285714285,0,0
36,23,0,3,0,0,0,0.0,29,0.8055555555555556,0,0.0,0,0,0,7,0.19444444444444445,0,0
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,1,1
36,28,0,2,2,0,0,0.0,30,0.8333333333333334,0,0.0,0,0,0,6,0.16666666666666666,1,1
24,16,0,3,2,0,0,0.0,18,0.75,0,0.0,0,0,0,6,0.25,1,1
28,19,0,3,1,0,0,0.0,22,0.7857142857142857,0,0.0,0,0,0,6,0.21428571428571427,1,0
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
36,29,0,3,1,0,0,0.0,29,0.8055555555555556,0,0.0,0,0,0,7,0.19444444444444445,0,0
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
35,27,0,3,1,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,5,0.14285714285714285,1,1
51,43,0,3,3,0,0,0.0,41,0.803921568627451,0,0.0,0,0,0,10,0.19607843137254902,0,0
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,1,1
19,11,0,2,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,5,0.2631578947368421,1,1
185,27,0,3,3,0,0,0.0,112,0.6054054054054054,50,0.2702702702702703,4,1,2,23,0.12432432432432433,0,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
34,25,0,3,1,0,0,0.0,21,0.6176470588235294,6,0.17647058823529413,0,0,0,7,0.20588235294117646,1,0
22,14,0,2,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
34,25,0,3,1,0,0,0.0,27,0.7941176470588235,1,0.029411764705882353,0,0,0,6,0.17647058823529413,1,0
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,5,0.14705882352941177,1,1
26,18,0,2,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
47,30,0,3,3,0,0,0.0,37,0.7872340425531915,0,0.0,0,0,0,10,0.2127659574468085,1,0
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,5,0.14705882352941177,1,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
41,24,0,3,1,0,0,0.0,33,0.8048780487804879,0,0.0,0,0,0,8,0.1951219512195122,0,0
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
23,15,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
19,11,0,3,0,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,5,0.2631578947368421,0,0
41,33,0,3,1,0,0,0.0,36,0.8780487804878049,0,0.0,0,0,0,5,0.12195121951219512,1,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
20,8,0,2,0,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,0,0
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
19,12,0,4,0,0,0,0.0,15,0.7894736842105263,0,0.0,0,0,0,4,0.21052631578947367,0,0
20,5,0,2,0,0,0,0.0,13,0.65,2,0.1,0,0,0,5,0.25,1,0
21,14,0,2,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,0,0
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
33,26,0,3,2,0,0,0.0,27,0.8181818181818182,0,0.0,0,0,0,6,0.18181818181818182,0,0
41,32,0,3,1,0,0,0.0,21,0.5121951219512195,12,0.2926829268292683,0,0,0,8,0.1951219512195122,1,0
27,19,0,3,1,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,6,0.2222222222222222,1,1
43,14,0,2,1,0,0,0.0,28,0.6511627906976745,6,0.13953488372093023,0,0,0,9,0.20930232558139536,0,0
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
35,27,0,3,1,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,5,0.14285714285714285,1,1
39,31,0,2,1,0,0,0.0,34,0.8717948717948718,0,0.0,0,0,0,5,0.1282051282051282,1,1
32,24,0,4,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,5,0.15625,1,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
38,29,0,3,1,0,0,0.0,25,0.6578947368421053,6,0.15789473684210525,0,0,0,7,0.18421052631578946,1,0
26,17,0,3,1,0,0,0.0,16,0.6153846153846154,4,0.15384615384615385,0,0,0,6,0.23076923076923078,1,0
38,31,0,3,2,0,0,0.0,31,0.8157894736842105,0,0.0,0,0,0,7,0.18421052631578946,0,0
32,24,0,2,1,0,0,0.0,26,0.8125,0,0.0,0,0,0,6,0.1875,1,1
38,30,0,2,1,0,0,0.0,32,0.8421052631578947,0,0.0,0,0,0,6,0.15789473684210525,1,1
49,40,0,2,1,0,0,0.0,41,0.8367346938775511,0,0.0,0,0,0,8,0.16326530612244897,1,0
40,25,0,3,1,0,0,0.0,33,0.825,0,0.0,0,0,0,7,0.175,1,0
